number,href,title,ingredients,preparation
94,https://veganuary.com/recipes/pasteis-de-nata/,Pasteis de Nata,1 sheet of puff pastry | 200 ml of coconut milk | ? cup of soya cream | ? cup of soya milk | ? tsp of vanilla essence | 1 tsp of cinnamon | 30g of cornflour | 100g of sugar | 1 small skin of lemon | 1 pinch of salt,"Method | Turn on the oven at 250 degrees C. | In a pan, add the dry ingredients (except the salt) and the soya cream and mix well everything. Add the other liquid ingredients and mix again. | Heat at a medium temperature until it boils and gets thick. Do not forget to always stir it when cooking. Add the salt, mix it and put aside. | Cut the pastry into little rolls. Fold each of them and press into the walls of the small moulds. It must be as thin as you can, but without making holes on it. | Fill half of the moulds with the cream, lay them on a baking tray and oven bake for about 20 minutes or until the cream is dark. | Serve the ""pasteis de nata"" warm with a little cinnamon on the top. | Maria Aragao, author of the vegan recipes book ""Omeletas sem Ovos""."
174,https://veganuary.com/recipes/fathers-day-salted-caramel-brownies/,Salted Caramel Brownies,Salted Caramel: | 150ml coconut cream | 4 tbsp caster sugar | 4 tbsp rice malt syrup | 4 tbsp peanut butter | 1 tsp fine pink Himalayan salt | Brownies: | 1 1/2 cups flour | 1 1/2 cups caster sugar | 1/2 cup raw cacao powder | 1 tsp baking powder | 1 cup soy milk | 2 flax eggs | 200ml coconut oil | 1 tsp vanilla extract,"Preparation | This recipe serves 12. Delicious warm or cool. | Preheat oven to 180C and line a square baking tray with baking paper. | Method | To make the Salted Caramel: | Heat the coconut cream in a pan. In a separate pan, add the sugar and equal part of water (i.e. 4tbsp sugar to 4tbsp water). Over low heat, swirl the sugar until it starts turning a golden colour. Then add the cream. Mix together the syrup, peanut butter and salt. Whisk into the cream. Mixture will turn a rich caramel colour. | To make the Brownies: | Make your flax eggs and set aside (For each egg, combine 1 tablespoon of ground flax seed with 3 tablespoons of water. Stir well). Mix together all the dry ingredients. I use a separate bowl mix together the wet ingredients. Beat the wet ingredients into the dry ingredients until a smooth consistency is reached. Pour the Brownie mixture into the prepared tray. Pour the Caramel mixture over the top. Use knife to drag the caramel mixture to create a swirl. Bake for 35-40 min. Cut into 12 squares and serve with a dusting of icing sugar."
204,https://veganuary.com/recipes/strawberry-cream-tea/,Strawberry Cream Tea,"For the Scones: | 225g / 8 oz self-raising flour (half wholemeal, half white) | 50g / 2 oz vegan margarine | 25g / 1 oz caster sugar (optional) | 50g / 2 oz raisins | 150ml / 5.1 fl oz plant milk of your choice, e.g. soya, rice or oat milk | To Serve: | Icing sugar to dust (optional) | Strawberry preserve | Dairy-free 'clotted cream' | Organic strawberries","Method | Pre-heat your oven to 220 degreesC/425 degreesF/Gas Mark 7 and grease a baking tray. | Sieve the flour into a bowl and rub in the margarine until the mixture resembles fine breadcrumbs. | Stir in the raisins and optional sugar. | Make a well and add the plant milk, reserving a little for brushing the tops. | Incorporate the plant milk then knead lightly on a floured surface and roll out to 2cm thickness and cut out with a large cutter. | Brush the tops with the reserved plant milk and bake for about 10 minutes until golden brown. | Dust with a little icing sugar, if desired, and serve with strawberry preserve, Mimilicious vegan 'clotted cream' and oodles of freshly-picked, local, organic, in-season strawberries!"
214,https://veganuary.com/recipes/mini-chocolate-chip-cookies/,Mini Chocolate Chip Cookies,250g ground almonds | 1/2 teaspoon sea salt | 1/2 teaspoon baking powder | 125ml grapeseed oil | 1 tablespoon vanilla extract | 125ml agave nectar | 150g dark chocolate chips 73%,Preparation | Makes about 24 cookies. | Method | Combine all the dry ingredients in a large bowl. | Then stir together the wet ingredients in a smaller bowl. | Mix the wet ingredients into dry. | Form ? inch balls and press onto a parchment lined baking sheet. | Bake at 180 degreesc for 7-10 minutes. | Cool and serve!
334,https://veganuary.com/recipes/barocco-choco-chocolate-and-coconut-tart/,Chocolate and Coconut Tart,For the pastry: | 12 Medjool dates | 60g desiccated coconut | 30g almonds | 30g cashews | 45g cocoa nibs | For the filling: | 125g cashews | 75g coconut oil | 8 Medjool dates | 1 bar of Barocco Choco Dark Chocolate | 1 Tin of coconut milk | 2 tbsp raw cocao powder (or normal cocoa powder) | 2 tbsp vanilla extract | Pinch of salt | Topping (optional): | Mixed berries | Crumbled pistachios,"Preparation | Serves 10. | Method | Grease a 7 inch loose-bottomed tart tin with some coconut oil. Cut two 9 inch strips of greaseproof paper and line the tin, one strip over the other. This will make it easier to lift the tart out later. Make the pastry - Roast the nuts in the oven for 2 -3 minutes until very slightly browned. Add all the pastry ingredients into a food processor and process until it starts to come together. Mold the raw pastry into the tart tin, building up a rim slightly above the tin. Place in the freezer for 5 - 10 minutes to set. Make the filling - Roast the cashews in the oven for 2 - 3 minutes until very slightly browned. Melt the Barocco Choco dark chocolate over a bain marie and set aside to cool slightly. Add the rest of the filling ingredients into a food processor and process until thick and creamy. Add the cooled, but melted chocolate into the mixture and process again until combined. Pour the chocolate cream into the pastry case that you prepared earlier and then put the whole tart back into the freezer for 5 - 10 minutes to set. Gently lift out the tart (you may need to loosen the pastry with a knife) and top with berries and a sprinkling of crumbled pistachios."
444,https://veganuary.com/recipes/nakd-almond-raspberry-cookies/,N?kd Almond & Raspberry Cookies,"200g ground almonds | ? tsp gluten-free baking powder | A small pinch of salt | 4 tbsp vegan spread or coconut oil | 4 tbsp maple syrup or agave nectar | ? tsp almond extract | 1 N?kd Berry Delight Bar, cut into chips","Preparation | Serves 20 | Method | Preheat the oven to 170c. And line a baking tin with greaseproof paper. | Mix together the ground almonds, baking powder and salt in a large bowl. Then add the vegan spread, sweetener and almond extract and mix again until well combined. | Stir in the N?kd Berry Delight chips until evenly incorporated into the mixture. | Transfer the mixture between two sheets of clingfilm wrap and leave in the fridge for approximately 30 minutes, to firm up. Once firm, roll the dough out to about 1cm thickness and cut out your cookie shapes. | Bake the cookies for 8-10 minutes, keeping a close eye on the oven and rotating the baking sheet a couple of times to prevent it from browning too much. Leave to cool before enjoying!"
464,https://veganuary.com/recipes/chocolate-and-peanut-butter-freakshake/,Chocolate and Peanut Butter 'Freakshake',150g (2/3 cup) nut milk (hazelnut or almond work really well here) | 1 banana | 1 heaped tbsp peanut butter | 1 scoop dairy-free vanilla ice cream | 1 tsp cocoa powder | 1 tbsp maple syrup | 100g (3.5 oz) plain/dark chocolate chips CHECK THE LABEL | Handful sweet popcorn,"Preparation | Method | Place the nut milk, banana, peanut butter, ice cream, cocoa powder, maple syrup and about a third of the chocolate chips into a blender or food processor, and blitz until smooth and creamy, (this may take up to a minute). | Set aside about a tablespoon full of the remaining chocolate chips, and pour the rest into a small microwave-safe bowl. Microwave on full power for one minute until melted, and whisk with a fork until smooth. | Dip the rim of your glass into the melted chocolate, then use a teaspoon to drizzle more of the chocolate around the rim to create the trademark Freakshake dribbles around the outside. | Pour in the milkshake, then top with as much popcorn as gravity will allow, scatter carefully with the chocolate chips, and then drizzle the whole lot with even more melted chocolate."
554,https://veganuary.com/recipes/individual-hot-citrus-puddings/,Individual Hot Citrus Puddings,Batter - dry ingredients: | 125g/4?oz plain white flour | 150g/5oz light brown sugar | 1 tsp baking powder | ? tsp bicarbonate of soda | ? tsp salt | Batter - wet ingredients: | 120ml/4fl oz soya milk | 2 tbsp mild vegetable oil | 3 tsp lemon or lime zest | Juice of 1 lemon | Dry Sauce: | 150g/5oz light brown sugar | 30g/1oz plain white flour | Wet Sauce: | Juice of 2 lemons or 2-3 limes | Boiling water added to juice to make up to 250ml/9fl oz,"Preparation | Serves 4-5 | Use individual ramekins (little oven-proof dishes) | Read the recipe carefully before you start - especially the sauce and lemon juice/hot water part at the end - then get everything weighed out and ready. Now go, you vegan chef... | Method | Preheat oven to 180 degreesC/350 degreesF/Gas Mark 4 - you will need to put it on for at least 10 minutes to make sure the oven is properly hot before you mix together the pudding batter. If using a fan-assisted oven, reduce the heat by about 10-15 degrees. | Put kettle on to boil. | Lightly oil 6 oven-proof ramekin dishes (the white ones are usually fine). | In a medium bowl, mix together the dry ingredients. | In a jug or smaller bowl, whisk together the wet batter ingredients then add to the dry batter ingredients and mix well. | Place in the ramekins. | Make the dry sauce by first whisking together the flour and sugar. Sprinkle this DRY mixture quickly and evenly over the batter in each ramekin. | Now very quickly make the wet sauce: mix the lemon/lime juice with the boiling water and pour evenly over each ramekin. Yes, really! DO NOT STIR. | Bake for 20-25 minutes until the tops are golden and the puddings are still slightly gooey inside - test with a toothpick. If using a fan-assisted oven, check after 15 minutes. If too gooey, return to the oven for another 5-10 minutes until done."
614,https://veganuary.com/recipes/carrot-cake-bites/,Carrot Cake Bites,"80g walnuts | 1 small carrot, grated | 7 dates, pitted | Zest of 1 lemon (unwaxed) | Pinch ground cinnamon | Pinch ground nutmeg | 1 tsp maple syrup | 15g dried fruit (goji berries, sour cherries or sultanas) | 25g desiccated coconut","Method | Begin by blitzing the walnuts in a food processor until they form a powder (how chunky you want this to be is up to you). | Add the rest of the ingredients, except the coconut, to the food processor and pulse on a slow speed until they all come together. Increase the speed to form a smoother paste. | Taking a teaspoon of the carrot cake mixture at time, roll into balls using your hands and coat in the coconut. | Place in the freezer until needed. | Like this recipe? Sign up to try Veganuary today to get recipes like this delivered directly to your inbox."
654,https://veganuary.com/recipes/maava-na-penda/,Maava Na Penda,1 cup of ground almonds | 4 tablespoons of coconut flour | 8 tablespoons of soft brown sugar | 3 generous pinches of fine sea salt | 1/2 a teaspoon of finely ground cardamom powder | 1/4 of a teaspoon of saffron strands | 4 teaspoons of soya milk or other non dairy milk | 4 tablespoon of sweet syrup - I used Bali Nutra Coconut Syrup | 1/4 cup of soya milk or other non dairy milk | 1/4 cup of sliced almonds - for decroation,"Preparation | This recipe makes 16 Pendas | Method | Heat the 4 teaspoons of soya milk | Mix the saffron strands in it and let sit for 5 minutes | In a bowl, mix the ground almonds, coconut flour, sugar, salt and cardamom powder | Add the sugar syrup and soya milk which has saffron in it and mix well | Add the 1/4 cup of soya milk and mix to make a soft dough | Make flat discs with the dough - I did this straight on the greaseproof paper using a biscuit cutter that was 48mm in diameter | Add some chopped almonds on top of each Penda | Bake at 150 Celsius for 9-10 minutes - they will expand a little | Let them cool completely before serving or storing | Store in the refrigerator in an airtight container for up to a week | Serve when chilled | Adapted from Vegan Richa"
